Country,Code,Year,GDP,GDP_growth,CPI,CPI_growth,unemployment_rate,annual_tests_per_thousand,cumulative_tests,annual_vaccinations_per_million,avg_workplace_closure,covid_deaths_per_million
Hungary,HUN,2023,214022571311.24,20.55117253135387,17.1249659678737,17.22889661667642,4.096,NA,NA,NA,NA,51.21687622
Hungary,HUN,2024,222904723252.11,4.15010056483866,3.70370370370367,-78.37249013719625,4.466,NA,NA,NA,NA,13.32051814
IBRD only,IBD,2019,31581844372017.2,2.179854200120892,2.58405829251272,-19.924682429485596,NA,NA,NA,NA,NA,NA
IBRD only,IBD,2020,30426310945474.6,-3.658853526510464,2.41513094083414,-6.537288735631281,NA,NA,NA,NA,NA,NA
IBRD only,IBD,2021,36134729389995.2,18.76145437003638,4.27166381536798,76.8708993431482,NA,NA,NA,NA,NA,NA
IBRD only,IBD,2022,38173342857338.4,5.641701215860319,8.95773596177512,109.70133299227015,NA,NA,NA,NA,NA,NA
IBRD only,IBD,2023,39445795860390.1,3.3333549220646477,6.07524384579656,-32.17880196825256,NA,NA,NA,NA,NA,NA
IBRD only,IBD,2024,41102217227752.3,4.1992342434279735,3.3367500928228,-45.07627714183875,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2019,34090818723703,2.3119313427550545,2.68537355266785,-16.03871990392513,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2020,32884865747902.1,-3.5374714393773465,2.91924445145124,8.709063904760855,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2021,38810576219568.7,18.01956716835505,4.26020772482841,45.93528550548547,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2022,41067771533155.6,5.815928371732849,8.48730869535042,99.22288403653523,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2023,42232758175761.5,2.8367418029131666,6.27439667698539,-26.073188778644564,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,2024,43918119394039.4,3.990649181054843,3.60452203847959,-42.55189424505072,NA,NA,NA,NA,NA,NA
IDA total,IDA,2019,2508626747858.23,3.986919017191817,2.72643037388829,-8.126869817669442,NA,NA,NA,NA,NA,NA
IDA total,IDA,2020,2457830370728.94,-2.0248678753289244,3.48393567493207,27.783775749368083,NA,NA,NA,NA,NA,NA
IDA total,IDA,2021,2677283166004.58,8.92872013826386,4.18621506523519,20.15764514127585,NA,NA,NA,NA,NA,NA
IDA total,IDA,2022,2895309495560.39,8.143566296021639,8.06408196804895,92.6342015969954,NA,NA,NA,NA,NA,NA
IDA total,IDA,2023,2781199862737.98,-3.941189465146424,7.10220928557054,-11.927863410732767,NA,NA,NA,NA,NA,NA
IDA total,IDA,2024,2807015624603.16,0.9282239011678072,3.92206330291069,-44.77685540921623,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2019,1153206654635.47,2.479860167501511,1.989587441209,-19.78467614732948,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2020,1087140198997.65,-5.728934651240253,2.11018901952464,6.0616374941709035,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2021,1187113707176.67,9.19600878260192,3.46677876951927,64.28759402322297,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2022,1279359771603.06,7.77061741168673,6.32752007290451,82.51871531398388,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2023,1149351628081.53,-10.161969010376772,4.56457719814893,-27.861513743825068,NA,NA,NA,NA,NA,NA
IDA blend,IDB,2024,1060004843955.22,-7.7736683834037406,3.46637314660163,-24.05927217076434,NA,NA,NA,NA,NA,NA
Indonesia,IDN,2019,1119099871350.2,7.371240212353383,3.03058460941658,-5.245300791285514,3.59,NA,NA,NA,NA,NA
Indonesia,IDN,2020,1059054842698.48,-5.365475431542613,1.91983527270797,-36.651322429913655,4.255,NA,NA,NA,1.762,79.395897581
Indonesia,IDN,2021,1186509691086.73,12.034773200554378,1.56007882983335,-18.738922447610605,3.827,NA,155.199,968490.709719,1.759,437.383959552
Indonesia,IDN,2022,1319101183380.15,11.174918611240228,4.20946463714783,169.8238420168481,3.462,62.164,217.363,622210.818004,0.86,59.240285128
Indonesia,IDN,2023,1371169301563.62,3.947242170615563,3.6693865485976,-12.830089693214909,3.308,NA,NA,16865.792960400002,NA,4.877514699
Indonesia,IDN,2024,1396300098190.97,1.8328004133910976,2.18151273615187,-40.54829854364566,NA,NA,NA,NA,NA,0.326363114
IDA only,IDX,2019,1355420093222.75,5.304483164932542,2.86758803446903,-6.512829556415147,NA,NA,NA,NA,NA,NA
IDA only,IDX,2020,1370690171731.28,1.1265937833504245,4.20179312190558,46.52708378606397,NA,NA,NA,NA,NA,NA
IDA only,IDX,2021,1490169458827.91,8.716724578663825,4.48087963413447,6.642081228937795,NA,NA,NA,NA,NA,NA
IDA only,IDX,2022,1615949723957.34,8.440668568550748,9.45801281304023,111.07491352793606,NA,NA,NA,NA,NA,NA
IDA only,IDX,2023,1638623353905.75,1.4031148130576665,7.12086716935025,-24.71074727735241,NA,NA,NA,NA,NA,NA
IDA only,IDX,2024,1762363031559.76,7.55144111421759,4.19081721344524,-41.14737554039173,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,2019,7314967866.28289,-2.3583803631454523,NA,NA,NA,NA,NA,NA,NA,NA
Isle of Man,IMN,2020,6684225641.02564,-8.622624689365358,NA,NA,NA,NA,NA,NA,NA,415.933815
Isle of Man,IMN,2021,7931193222.06405,18.65537831914174,NA,NA,NA,NA,NA,2063551.4068657,NA,380.282345
Isle of Man,IMN,2022,7431257410.92713,-6.30341232572839,NA,NA,NA,NA,NA,157344.372394,NA,582.3073430000001
India,IND,2019,2835606256558.19,4.908622587324148,3.72950573539127,-5.314291789273348,6.51,NA,NA,NA,NA,NA
India,IND,2020,2674851578587.27,-5.669146680683417,6.62343677628536,77.59556483402167,7.859,122.232,122.232,NA,1.937,104.3465543136
India,IND,2021,3167270623260.47,18.409210014309377,5.13140747176368,-22.526512366869134,6.38,359.365,481.597,1002140.96321,2.326,233.153211289
India,IND,2022,3346107287730.93,5.646396716374078,6.69903414079849,30.5496431078784,4.822,128.341,609.938,542102.882738,1.397,34.8121174088
India,IND,2023,3638489096033.86,8.737968724882109,5.64914318907929,-15.672273489772948,4.172,NA,NA,4227.141196328,NA,1.8654109071
India,IND,2024,3912686168582.21,7.53601468387631,4.95303550973652,-12.322358560293855,4.173,NA,NA,80.8097851712,NA,0.2104638045
Ireland,IRL,2019,407124824064.995,2.949368261437183,0.937842961189285,99.0621570388235,4.95,NA,NA,NA,NA,NA
Ireland,IRL,2020,436555518400.451,7.228911772463563,-0.326183651280059,-134.78019932744638,5.623,476.285,476.285,NA,1.85,443.05153905
Ireland,IRL,2021,531306516907.984,21.704226499003553,2.34034113447046,-817.4918562859117,6.357,1534.31,2010.595,1429757.6062,2.181,747.5516264
Ireland,IRL,2022,548570250341.987,3.249298264676258,7.82945736434107,234.54342399158875,4.465,465.54,2476.135,265931.257456,0.058,471.03580875
Ireland,IRL,2023,551394889339.778,0.5149092565683305,6.29942487419122,-19.541999131616933,4.243,NA,NA,7166.7248637,NA,179.84292135
Ireland,IRL,2024,577389475009.922,4.714331991953916,2.11344999577319,-66.45011190732653,4.271,NA,NA,589.66838595,NA,61.2522673
"Iran, Islamic Rep.",IRN,2019,333519146339.191,-16.386142979318514,39.9073455697784,121.5337149606471,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,2020,262186179355.944,-21.387967607323187,30.5941390387295,-23.337073408615115,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,2021,383436202446.695,46.245772141231726,43.3890162681515,41.821334515165816,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,2022,394362621793.035,2.849605560617075,43.4884641742178,0.2292006471216068,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,2023,404625655076.275,2.602435605224823,44.5791857572797,2.5080710569414295,NA,NA,NA,NA,NA,NA
"Iran, Islamic Rep.",IRN,2024,436906331671.859,7.977911482033642,32.455871402917,-27.19501073969928,NA,NA,NA,NA,NA,NA
Iraq,IRQ,2019,233636097800.338,2.7570473440810286,-0.198965380023939,-154.14886070694044,NA,NA,NA,NA,NA,NA
Iraq,IRQ,2020,180898797516.874,-22.57241101866568,0.574162679425837,-388.5741626793341,NA,103.64,103.64,NA,1.691,290.62487939
Iraq,IRQ,2021,209691945713.103,15.91671619240212,6.0418648905804,952.2914684427536,16.173,282.026,385.666,321681.222461,2.025,257.45080372
Iraq,IRQ,2022,287372232137.931,37.04495476002159,4.99476596381041,-17.3307239690592,NA,50.841,436.507,122112.472677,1.934,27.682882148
Iraq,IRQ,2023,268881051643.549,-6.434574543551147,4.35835351089588,-12.74158704383064,NA,NA,NA,18.0867,NA,0.022690887
Iraq,IRQ,2024,279641257615.385,4.0018461345876535,-12.2969837587007,-382.147460685744,NA,NA,NA,NA,NA,0
Iceland,ISL,2019,24681343649.2952,-6.014683065338369,3.01397179156058,12.339331580117456,3.507,NA,NA,NA,NA,NA
Iceland,ISL,2020,21629953194.0659,-12.363145615520152,2.8479240151866,-5.509267765508964,5.478,651.988,651.988,166.50542,1.003,73.6129202
Iceland,ISL,2021,25770339317.3897,19.14190976825462,4.44423970189744,56.05190581625288,6.029,1634.971,2286.959,1868982.69187,1.151,23.6612964
Iceland,ISL,2022,28696453180.1657,11.354580266630286,8.30875511558923,86.95560259816453,3.789,1422.615,3709.574,347435.43575,0.151,391.725903
Iceland,ISL,2023,31452223861.9091,9.603175223229758,8.73630299937292,5.145751413247302,3.518,NA,NA,145011.21516,NA,0
Iceland,ISL,2024,33462807982.85,6.392502259199103,5.85683849970069,-32.959759979466305,3.558,NA,NA,NA,NA,0
Israel,ISR,2019,400645216358.857,6.4698890704818295,0.817645940292847,1.563306440661449,3.731,NA,NA,NA,NA,NA
Israel,ISR,2020,410768352657.612,2.5267083907193677,-0.575254620897805,-170.35497793724414,4.169,849.148,849.148,69299.4623,1.585,366.46683342
Israel,ISR,2021,489851549972.347,19.252504922318895,1.47965474722565,-357.2173596652453,4.812,2788.111,3637.259,1773896.92685,1.304,540.80222506
Israel,ISR,2022,525181008025.57,7.212278506665425,4.41162725488366,198.15247530922016,3.695,1935.878,5573.137,207843.379891,0.162,417.987499985
Israel,ISR,2023,512184638998.974,-2.4746456608277123,4.22522603168918,-4.225226031690101,3.371,NA,NA,26879.5118875,NA,70.634942745
Israel,ISR,2024,540379921261.681,5.504905871018032,3.0748088980503,-27.22735127093216,2.901,NA,NA,NA,NA,0
Italy,ITA,2019,2019606796583.53,-3.8023782466889138,0.611246943765281,-46.26342085680895,9.884,NA,NA,NA,NA,NA
Italy,ITA,2020,1907481094079.23,-5.551858049496447,-0.137707573916501,-122.52895909273956,9.192,448.995,448.995,229.378376,1.967,1234.570676622
Italy,ITA,2021,2179207773596.09,14.245314428556718,1.87378325762482,-1460.697312669954,9.497,1916.583,2365.578,1843222.77605,2.145,1067.49336003
Italy,ITA,2022,2104067630319.46,-3.448048606794165,8.20128991161714,337.68615597585045,8.069,1430.42,3795.998,572081.78477,1.112,797.47925218
Italy,ITA,2023,2304605139862.79,9.530944093887443,5.62219442195906,-31.447437140403817,7.627,NA,NA,98139.229918865,NA,172.008616292
Italy,ITA,2024,2372774547793.12,2.957964761563827,0.98237302306138,-82.52687564086281,6.499,NA,NA,NA,NA,54.09339743
Jamaica,JAM,2019,15830766531.1474,0.6355283911508272,3.90510000865874,4.5083615298017925,4.987,NA,NA,NA,NA,NA
Jamaica,JAM,2020,13812421835.7369,-12.749507052860388,5.2267777929352,33.84491514547431,6.501,48.924,48.924,NA,1.342,106.3698662
Jamaica,JAM,2021,14657586159.4316,6.1188713590255785,5.86278242801063,12.168197315276885,5.188,201.843,250.767,426093.62780122,2.227,763.6088318
Jamaica,JAM,2022,17097760686.7775,16.647860710515012,10.3495688391272,76.529983266648955,4.083,146.836,397.603,107149.955714,0.496,350.10479019999997
Jamaica,JAM,2023,19423355367.2372,13.601750095017955,6.47413734662062,-37.445342436443006,3.022,NA,NA,7882.9271856,NA,47.901661399999995
Jamaica,JAM,2024,19930288337.028,2.609914508622332,5.4119444798166,-16.406708877723535,NA,NA,NA,NA,NA,7.7487982
Jordan,JOR,2019,44503006338.0282,2.61038313609602,0.76151404726555,-82.93453699659777,16.801,NA,NA,NA,NA,NA
Jordan,JOR,2020,43700383098.5916,-1.8035258861843484,0.333294350628422,-56.23267202683684,19.213,284.847,284.847,NA,1.109,338.92224783
Jordan,JOR,2021,46296100140.8451,5.93980386029421,1.34609377243117,303.87536419178065,19.837,903.054,1187.901,736204.365746,1.225,782.23077442
Jordan,JOR,2022,48764963380.2817,5.332767191892316,4.22915568897118,214.17987183262375,18.2,319.348,1507.249,157730.342866,0.449,133.43675473
Jordan,JOR,2023,51088476338.0282,4.764717938219594,2.08486986327134,-50.70245655159309,16.62,NA,NA,NA,NA,0
Jordan,JOR,2024,53352289577.4648,4.4311621753172314,1.55659611283951,-25.338452041458503,NA,NA,NA,NA,NA,0
Japan,JPN,2019,5117993853016.51,1.5297507443605158,0.468776159383928,-52.60552829613262,2.351,NA,NA,NA,NA,NA
Japan,JPN,2020,5054068005376.28,-1.24904111798712,-0.024995834027682,-105.33214702311906,2.809,36.005,36.005,NA,0.522,27.31252803
Japan,JPN,2021,5039148168861.22,-0.2952045065319565,-0.23335277939831,833.566686112094,2.808,188.636,224.641,1614977.340136,1.436,119.834315326
Japan,JPN,2022,4262463317796.53,-15.413018729318498,2.49770278172251,-1170.3548456387484,2.614,204.729,429.37,1366326.870846,1,312.966046463
Japan,JPN,2023,4213167237905.83,-1.1565162258377677,3.26813365933164,30.84557871524697,2.574,NA,NA,480656.662396,NA,137.562657628
Japan,JPN,2024,4026210821146.81,-4.437431656568832,2.73853681635243,-16.204870980935247,2.535,NA,NA,NA,NA,0
Kazakhstan,KAZ,2019,181667184854.501,1.2976510837045194,5.33356098916663,-13.467666178560677,4.8,NA,NA,NA,NA,NA
Kazakhstan,KAZ,2020,171082365861.423,-5.826489248212596,6.71815454861464,25.96002112397994,4.89,288.569,288.569,NA,1.653,137.21253835
Kazakhstan,KAZ,2021,197112255360.612,15.21482904922723,8.04147134028391,19.697623537734092,NA,334.726,623.295,870518.299557,1.721,772.5629984
Kazakhstan,KAZ,2022,225496328925.494,14.399953728373728,15.0278644440851,86.87953743990498,4.86,NA,NA,791061.7548499999,0.348,41.47821771
Kazakhstan,KAZ,2023,261840101059.923,16.11723450559469,14.7249900200331,-2.0154189251501387,NA,NA,NA,246904.956,NA,0.69879068
Kazakhstan,KAZ,2024,288406138230.669,10.145900900285046,8.83943897452672,-39.96981347694761,NA,NA,NA,NA,NA,0
Kenya,KEN,2019,100378436207.371,8.86680259508894,5.23963795764789,11.723969713122145,5.014,NA,NA,NA,NA,NA
Kenya,KEN,2020,100657505750.545,0.2780174245765978,5.40516207933395,3.1590755510971382,NA,19.652,19.652,NA,1.314,30.726718285
Kenya,KEN,2021,109703658904.994,8.987062700388863,6.10793603659178,13.00190349415811,5.585,35.212,54.864,180313.115577,1.608,68.365565986000007
Kenya,KEN,2022,114448978152.637,4.325579743655178,7.65986268272222,25.40836441038457,5.441,15.471,70.335,245440.873002,1.268,5.750891554
Kenya,KEN,2023,108038588970.595,-5.601089049036907,7.67139634029401,0.15057264143659418,NA,NA,NA,11544.055254,NA,0.018432345
Kenya,KEN,2024,124498691699.125,15.23539217363341,4.48978854243448,-41.4736464748684,NA,NA,NA,NA,NA,0
Kyrgyz Republic,KGZ,2019,9371275264.36735,13.301352898129718,1.13362257718806,-26.515142033531703,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,2020,8270468614.24051,-11.74660458766446,6.32542296338081,457.9831498302514,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,2021,9249133946.26531,11.833251266315006,11.9050398185146,88.20938753717108,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,2022,12134931017.9465,31.200727424284313,13.9229093174176,16.94970810399835,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,2023,15180842369.4894,25.10035983754884,10.7532770416742,-22.76558873925998,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,2024,17478259659.2625,15.13366145208431,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,2019,36685356407.7206,10.678440093841363,1.94257500833107,-21.004158586045456,0.499,NA,NA,NA,NA,NA
Cambodia,KHM,2020,34818073901.4851,-5.089994180464112,2.94029514263971,51.36070061798099,0.172,NA,NA,NA,1.585,0
Cambodia,KHM,2021,36790163687.4421,5.663982997844361,2.92073477592951,-0.665251811851769,0.396,NA,138.012,1763007.736527,2.403,175.098756417
Cambodia,KHM,2022,39994532959.6074,8.709853262379132,5.34370264895434,82.95747676211828,NA,41.481,179.493,864769.59498,0.441,2.55788356
Cambodia,KHM,2023,42335646895.7984,5.853584885102714,2.12746796594196,-60.187381190488495,0.256,NA,NA,152438.600569,NA,0
Cambodia,KHM,2024,46352647034.7775,9.488458151746732,NA,NA,NA,NA,NA,NA,NA,0
Kiribati,KIR,2019,216985388.322754,-7.078495650994456,-1.81307995302948,-421.45069821113015,8.557,NA,NA,NA,NA,NA
Kiribati,KIR,2020,220897998.732518,1.8031676879293808,2.55324554414634,-240.82365975533045,10.971,NA,NA,NA,0,0
Kiribati,KIR,2021,285259893.983064,29.136477297144207,2.05361676773904,-19.568379451508942,NA,NA,NA,771662.1565,0,0
Kiribati,KIR,2022,270040456.961045,-5.335288045406956,5.34595440908903,160.31898906701753,NA,NA,NA,794517.3419400001,0.732,99.6298366
Kiribati,KIR,2023,288610732.190775,6.876849283516368,9.28307374517719,73.6467061783091,2.786,NA,NA,119079.8352,NA,84.302168
Kiribati,KIR,2024,307862546.789627,6.670512372397284,NA,NA,NA,NA,NA,NA,NA,0
St. Kitts and Nevis,KNA,2019,1107855555.55556,2.908128861794461,-0.329562063663953,-68.22340874471526,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,2020,883922222.222222,-20.213224748513493,-1.16724501769354,254.18063739391843,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,2021,858622222.222222,-2.862242781541866,1.19568887038398,-202.4368365046993,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,2022,980188888.888889,14.15834152906469,2.66817533111249,123.14963342057705,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,2023,1056751851.85185,7.811041711536888,3.55711230848244,33.31628798918958,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,2024,1066681481.48148,0.9396368326423374,1.09538753034508,-69.20570858184678,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,2019,1651422932447.77,-4.286061221742651,0.383000303608088,-74.04864536230001,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,2020,1644312831906.17,-0.4305438904776121,0.537288023411766,40.28396801522008,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,2021,1818432106880.04,10.589181790427451,2.4983333333334,364.9895818390002,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,2022,1673916511799.71,-7.947263718758328,5.0895136506284,103.7163569297504,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,2023,1712792854202.37,2.322477980748412,3.59745625029012,-29.316306090544753,NA,NA,NA,NA,NA,NA
Kuwait,KWT,2019,140856394870.02,1.5940405825839683,1.09184802655853,101.0276909405855,NA,NA,NA,NA,NA,NA
Kuwait,KWT,2020,111045470461.207,-21.16405466455537,2.10172954827401,92.49286504630084,NA,295.247,295.247,732.55443,1.265,203.2895038
Kuwait,KWT,2021,148350671614.185,33.594527537267105,3.42362947609189,62.89581496836525,NA,1108.653,1403.9,1512056.42837,2.238,334.4580782
Kuwait,KWT,2022,183502046669.15,23.694786597517425,3.98064961990316,16.269872300758276,NA,527.549,1931.449,286250.909116,0.329,22.224576
Kuwait,KWT,2023,165384407267.056,-9.873262849628968,3.64216403030709,-8.503275141415353,NA,NA,NA,1167.54193434,NA,0
Kuwait,KWT,2024,160227273001.348,-3.1182711544145016,2.89855072463763,-20.416798899822258,NA,NA,NA,NA,NA,0
Latin America & Caribbean (excluding high income),LAC,2019,4739266496719.49,-1.419157096727251,2.50460959460401,-26.38917638514205,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,2020,3984427319010.97,-15.92734188362309,2.5266350008471,0.8793947883351589,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,2021,4629099312241.86,16.179790509791832,4.27166381536798,69.06533052600899,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,2022,5325687016147,15.048018133095184,8.33370630096233,95.09274749058004,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,2023,5997364907507.01,12.612042151999232,5.08677483158105,-38.96143387014182,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,2024,6146374383733.38,2.4845824545351953,3.83540271728534,-24.60050141253773,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2019,18740561512.5555,3.301357467026848,3.32255881256922,62.83918596694161,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2020,18981805250.2424,1.2872812670275462,5.10407262959923,53.618729344701265,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2021,18827148530.9347,-0.814762965212311,3.75562036658876,-26.419143316860477,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2022,15468785203.7532,-17.837875563914558,22.9562225132056,511.2498142099702,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2023,15843155731.2552,2.4201675992705955,31.2301341732645,36.04213043021046,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,2024,16502933121.0806,4.16443163860215,23.1305695942589,-25.935093759345666,NA,NA,NA,NA,NA,NA
Lebanon,LBN,2019,51605959131.2741,-6.002675472319816,3.00538949390382,-50.54476065555558,11.301,NA,NA,NA,NA,NA
Lebanon,LBN,2020,31712128253.7961,-38.54948384327576,84.864333047204,2723.7382615246433,NA,NA,NA,NA,1.754,251.19714364
Lebanon,LBN,2021,23131941556.7843,-27.0564833376792,154.756096023393,82.35705209314871,NA,NA,846.002,753846.99441,1.54,1333.277166
Lebanon,LBN,2022,20992421948.8081,-9.249200300476751,171.205491336641,10.62923899990439,NA,NA,NA,258757.351261,1.077,286.36126197
Lebanon,LBN,2023,20078620356.9931,-4.353006975771492,221.341644023365,29.28419660800564,NA,NA,NA,NA,NA,34.81595844
Liberia,LBR,2019,3319596500,-3.013896876282227,26.9662760197878,14.44080452140695,NA,NA,NA,NA,NA,NA
Liberia,LBR,2020,3176126300,-4.321916835374419,16.9557241496254,-37.12248536956558,NA,NA,NA,NA,1.669,16.56338704
